scrapes.PlayerUnderstat.id,scrapes.PlayerUnderstat.us_player_id,scrapes.PlayerUnderstat.us_player_name,scrapes.PlayerUnderstat.us_position,scrapes.PlayerUnderstat.us_team,scrapes.PlayerUnderstat.us_season,scrapes.PlayerUnderstat.us_comp,scrapes.PlayerUnderstat.us_key_passes,scrapes.PlayerUnderstat.us_xGChain,scrapes.PlayerUnderstat.us_xGBuildup,scrapes.PlayerUnderstat.us_key_passes_90,scrapes.PlayerUnderstat.us_xGChain_90,scrapes.PlayerUnderstat.us_xGBuildup_90,scrapes.PlayerUnderstat.scrape_job,scrapes.PlayerUnderstat.created_data
115050b7-2fdd-404e-9944-581c4c2c0f3f,7306,Aihen Munoz,D S,Real Sociedad,2021-2022,La Liga,6,2.2707952931523323,2.1343714334070683,0.40208488458674607,0.15217541056121364,0.14303308191112146,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.772552+00:00
9651fc07-30d2-4a5c-a0f4-6b79ce419d31,7424,Alex Sola,S,Real Sociedad,2021-2022,La Liga,1,0.15097525715827942,0.0627109706401825,2.571428571428571,0.3882220898355756,0.16125678164618357,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.779377+00:00
c6130471-845e-40a4-a428-b28138a9b400,8230,German Valera,S,Real Sociedad,2021-2022,La Liga,0,0.12070797011256218,0.09921746701002121,0.0,0.264968714881234,0.21779443977809532,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.786561+00:00
1af2b91f-899e-49e7-b737-987296fd0ab9,8423,Jon Pacheco Dozagarat,D S,Real Sociedad,2021-2022,La Liga,0,1.6508426070213318,1.6508426070213318,0.0,0.4059449033659013,0.4059449033659013,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.793448+00:00
60d951d5-9943-4eab-8c29-e593a29b3a3c,8765,Roberto Navarro,F M S,Real Sociedad,2021-2022,La Liga,1,0.6038881465792656,0.1784082129597664,0.4368932038834951,0.2638346271462811,0.07794533575912124,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.799816+00:00
5234124c-43d4-46c6-9f6a-06da590bfb8b,9465,Benat Turrientes,M S,Real Sociedad,2021-2022,La Liga,3,0.8347785957157612,0.4855152666568756,1.3432835820895521,0.37378146076825125,0.21739489551800398,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.806908+00:00
2d08430b-d619-49f7-b7ad-167fd5efbe9f,10014,Cristo Romero,S,Real Sociedad,2021-2022,La Liga,1,0.09921746701002121,0.0,6.923076923076923,0.6868901562232237,0.0,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.813798+00:00
0832f75e-06eb-4990-890c-381d680b309a,10435,Ander Martin,M S,Real Sociedad,2021-2022,La Liga,2,0.11912073940038681,0.04865029454231262,2.2222222222222223,0.13235637711154088,0.054055882824791804,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.820343+00:00
ec850a6d-a3d9-4795-bf91-8647509792f6,4229,Raul de Tomas,F S,Espanyol,2021-2022,La Liga,25,13.882730143144727,3.355462908744812,0.7647858599592114,0.42469262844426425,0.10264842344902551,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.827373+00:00
e1d43f66-2196-44bc-9f5b-fba9a2b75795,6933,Javi Puado,F M S,Espanyol,2021-2022,La Liga,21,7.572528378106654,3.156653051264584,0.8296751536435469,0.29917803074170274,0.12471412406225309,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.833997+00:00
73daf570-721c-4734-bac3-f0d99884fb4c,2621,Sergi Darder,M,Espanyol,2021-2022,La Liga,37,12.469287408515811,8.148370813578367,1.0594972955774737,0.3570588185702904,0.2333291037932081,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.840668+00:00
889bee89-3640-4cbe-b469-82ed2dfc2db7,2103,Aleix Vidal,D M S,Espanyol,2021-2022,La Liga,26,8.194436485879123,5.900060239247978,1.2251308900523559,0.3861252794393304,0.27801330970278426,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.847340+00:00
e96eb9a4-cfb0-49db-8b0c-bda64c14bd72,6168,Leandro Cabrera,D,Espanyol,2021-2022,La Liga,10,6.594002481549978,6.339603653177619,0.2702702702702703,0.17821628328513456,0.1713406392750708,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.853825+00:00
431a71c2-92eb-4d8d-9941-c8c52b0f056a,6592,Manuel Morlanes,M S,Espanyol,2021-2022,La Liga,6,5.7933199517428875,5.0060827024281025,0.47787610619469023,0.46141486341315036,0.39871455152082236,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.860392+00:00
a3c8f870-1acf-44d1-a0d9-a9126b62acc2,8461,Nicolas Melamed,F M S,Espanyol,2021-2022,La Liga,13,2.9040142707526684,1.1552769895642996,1.10586011342155,0.24703335006402663,0.09827498020868333,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.867106+00:00
0abd253e-58c5-4d24-bb3e-86eaf09c7ecf,2282,Sergi Gomez,D,Espanyol,2021-2022,La Liga,4,5.545348379760981,5.295559039339423,0.13181984621017942,0.18274674265049,0.17451494454066208,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.873724+00:00
1b6ca86d-35ac-4dbc-9408-b1a3aebb0222,5155,Keidi Bare,M S,Espanyol,2021-2022,La Liga,8,3.8260464258491993,3.184637827798724,0.4845222072678331,0.2317255574202072,0.1928784687092094,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.880815+00:00
59429e4d-e82e-4235-ba69-07f9a410be97,6528,Loren Moron,F M S,Espanyol,2021-2022,La Liga,4,1.0863742167130113,0.35380878672003746,0.6779661016949152,0.1841312231716968,0.05996759096949788,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.888434+00:00
1b28a6d7-5c4e-4cc0-93d2-c4cdc7c72b46,7174,Adria Pedrosa,D,Espanyol,2021-2022,La Liga,23,8.083219483494759,6.596329438500106,0.7579641157085316,0.26638218729935126,0.2173817830336908,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.897409+00:00
c0fd6bc8-9147-4358-88cb-9bfdd76e473a,7350,Yangel Herrera,M S,Espanyol,2021-2022,La Liga,12,4.6934440936893225,3.191119432449341,0.6482593037214885,0.2535474000192311,0.17238940511431014,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.904998+00:00
87516586-5115-4e68-95d4-32ef14003034,7398,Wu Lei,F M S,Espanyol,2021-2022,La Liga,7,2.367869161069393,0.5266252718865871,1.4093959731543624,0.4767521800810859,0.10603193393689674,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.913613+00:00
a97d3482-6416-4b74-8c57-23dd817d8b1f,7648,Tonny Vilhena,D F M S,Espanyol,2021-2022,La Liga,11,3.080429369583726,2.2731187995523214,1.03125,0.2887902533984743,0.2131048874580301,298bee7c-47c2-463a-89b7-5b0bdde7ff2c,2022-07-11 20:37:10.920935+00:00
